Year,Category,Date,Book Title,Author,source
1988,Fiction,,Final Flight,"Coonts, Stephen",scraper_virginia
1988,Fiction,,Rock Star,"Collins, Jackie",scraper_virginia
1988,Fiction,,Dear Mili,"Grimm, Wilhelm",scraper_virginia
1988,Fiction,,Hot Money,"Francis, Dick",scraper_virginia
1989,Fiction,,Clear and Present Danger,"Clancy, Tom",scraper_virginia
1989,Fiction,,The Dark Half,"King, Stephen",scraper_virginia
1989,Fiction,,Daddy,"Steel, Danielle",scraper_virginia
1989,Fiction,,Star,"Steel, Danielle",scraper_virginia
1989,Fiction,,Caribbean,"Michener, James A.",scraper_virginia
1989,Fiction,,The Satanic Verses,"Rushdie, Salman",scraper_virginia
1989,Fiction,,The Russia House,"Le Carre, John",scraper_virginia
1989,Fiction,,The Pillars of the Earth,"Follett, Ken",scraper_virginia
1989,Fiction,,California Gold,"Jakes, John",scraper_virginia
1989,Fiction,,While My Pretty One Sleeps,"Clark, Mary Higgins",scraper_virginia
1989,Fiction,,Midnight,"Koontz, Dean R.",scraper_virginia
1989,Fiction,,Jimmy Stewart and His Poems,"Stewart, Jimmy",scraper_virginia
1989,Fiction,,The Negotiator,"Forsyth, Frederick",scraper_virginia
1989,Fiction,,Straight,"Francis, Dick",scraper_virginia
1989,Fiction,,Polar Star,"Smith, Martin Cruz",scraper_virginia
1990,Fiction,,The Plains of Passage,"Auel, Jean M.",scraper_virginia
1990,Fiction,,Four Past Midnight,"King, Stephen",scraper_virginia
1990,Fiction,,The Burden of Proof,"Turow, Scott",scraper_virginia
1990,Fiction,,Memories of Midnight,"Sheldon, Sidney",scraper_virginia
1990,Fiction,,Message from Nam,"Steel, Danielle",scraper_virginia
1990,Fiction,,The Bourne Ultimatum,"Ludlum, Robert",scraper_virginia
1990,Fiction,,The Stand,"King, Stephen",scraper_virginia
1990,Fiction,,Lady Boss,"Collins, Jackie",scraper_virginia
1990,Fiction,,The Witching Hour,"Rice, Anne",scraper_virginia
1990,Fiction,,September,"Pilcher, Rosamunde",scraper_virginia
1990,Fiction,,Dazzle,"Krantz, Judith",scraper_virginia
1990,Fiction,,The Bad Place,"Koontz, Dean R.",scraper_virginia
1990,Fiction,,The Women in His Life,"Bradford, Barbara Taylor",scraper_virginia
1990,Fiction,,The First Man in Rome,"McCullough, Colleen",scraper_virginia
1990,Fiction,,Dragon,"Cussler, Clive",scraper_virginia
1991,Fiction,,"Scarlett: The Sequel to Margaret Mitchell's ""Gone with the Wind,""","Ripley, Alexandra",scraper_virginia
1991,Fiction,,The Sum of All Fears,"Clancy, Tom",scraper_virginia
1991,Fiction,,Needful Things,"King, Stephen",scraper_virginia
1991,Fiction,,No Greater Love,"Steel, Danielle",scraper_virginia
1991,Fiction,,Heartbeat,"Steel, Danielle",scraper_virginia
1991,Fiction,,The Doomsday Conspiracy,"Sheldon, Sidney",scraper_virginia
1991,Fiction,,The Firm,"Grisham, John",scraper_virginia
1991,Fiction,,Night Over Water,"Follett, Ken",scraper_virginia
1991,Fiction,,Remember,"Bradford, Barbara Taylor",scraper_virginia
1991,Fiction,,"Loves Music, Loves to Dance","Clark, Mary Higgins",scraper_virginia
1991,Fiction,,Cold Fire,"Koontz, Dean R.",scraper_virginia
1991,Fiction,,The Kitchen God's Wife,"Tan, Amy",scraper_virginia
1991,Fiction,,Sleeping Beauty,"Michael, Judith",scraper_virginia
1991,Fiction,,Star Wars: Heir to the Empire,"Zahn, Timothy",scraper_virginia
1991,Fiction,,WLT: A Radio Romance,"Keillor, Garrison",scraper_virginia
1992,Fiction,,Dolores Claiborne,"King, Stephen",scraper_virginia
1992,Fiction,,The Pelican Brief,"Grisham, John",scraper_virginia
1992,Fiction,,Gerald's Game,"King, Stephen",scraper_virginia
1992,Fiction,,Mixed Blessings,"Steel, Danielle",scraper_virginia
1992,Fiction,,Jewels,"Steel, Danielle",scraper_virginia
1992,Fiction,,The Stars Shine Down,"Sheldon, Sidney",scraper_virginia
1992,Fiction,,Tale of the Body Thief,"Rice, Anne",scraper_virginia
1992,Fiction,,Mexico,"Michener, James A.",scraper_virginia
1992,Fiction,,Waiting to Exhale,"McMillan, Terry",scraper_virginia
1992,Fiction,,All Around the Town,"Clark, Mary Higgins",scraper_virginia
1992,Fiction,,Scruples Two,"Krantz, Judith",scraper_virginia
1992,Fiction,,Sabara,"Cussler, Clive",scraper_virginia
1992,Fiction,,Hideaway,"Koontz, Dean R.",scraper_virginia
1992,Fiction,,The Road to Omaha,"Ludlum, Robert",scraper_virginia
1992,Fiction,,Star Wars: Dark Force Rising,"Zahn, Timothy",scraper_virginia
1993,Fiction,,The Bridges of Madison County,"Waller, James Robert",scraper_virginia
1993,Fiction,,The Client,"Grisham, John",scraper_virginia
1993,Fiction,,Slow Waltz at Cedar Bend,"Waller, James Robert",scraper_virginia
1993,Fiction,,Without Remorse,"Clancy, Tom",scraper_virginia
1993,Fiction,,Nightmares and Dreamscapes,"King, Stephen",scraper_virginia
1993,Fiction,,Vanished,"Steel, Danielle",scraper_virginia
1993,Fiction,,Lasher,"Rice, Anne",scraper_virginia
1993,Fiction,,Pleading Guilty,"Turow, Scott",scraper_virginia
1993,Fiction,,Like Water for Chocolate,"Esquivel, Laura",scraper_virginia
1993,Fiction,,The Scorpio Illusion,"Ludlum, Robert",scraper_virginia
1993,Fiction,,The Golden Mean,"Bantock, Nick",scraper_virginia
1993,Fiction,,I'll Be Seeing You,"Clark, Mary Higgins",scraper_virginia
1993,Fiction,,A Dangerous Fortune,"Follett, Ken",scraper_virginia
1993,Fiction,,Mr. Murder,"Koontz, Dean",scraper_virginia
1993,Fiction,,Gai-Jin,"Clavell, James",scraper_virginia
1994,Fiction,,The Chamber,"Grisham, John",scraper_virginia
1994,Fiction,,Debt of Honor,"Clancy, Tom",scraper_virginia
1994,Fiction,,The Celestine Prophecy,"Redfield, James",scraper_virginia
1994,Fiction,,The Gift,"Steel, Danielle",scraper_virginia
1994,Fiction,,Insomnia,"King, Stephen",scraper_virginia
1994,Fiction,,Politically Correct Bedtime Stories,"Garner, James Finn",scraper_virginia
1994,Fiction,,Wings,"Steel, Danielle",scraper_virginia
1994,Fiction,,Accident,"Steel, Danielle",scraper_virginia
1994,Fiction,,The Bridges of Madison County,"Waller, James Robert",scraper_virginia
1994,Fiction,,Disclosure,"Crichton, Michael",scraper_virginia
1994,Fiction,,Nothing Lasts Forever,"Sheldon, Sidney",scraper_virginia
1994,Fiction,,Taltos,"Rice, Anne",scraper_virginia
1994,Fiction,,Dark Rivers of the Heart,"Koontz, Dean",scraper_virginia
1994,Fiction,,The Lottery Winner,"Clark, Mary Higgins",scraper_virginia
1994,Fiction,,Remember Me,"Clark, Mary Higgins",scraper_virginia
1994,Fiction,,The Body Farm,"Cornwell, Patricial",scraper_virginia
1994,Fiction,,K is for Killer,"Grafton, Sue",scraper_virginia
1994,Fiction,,Everything to Gain,"Bradford, Barbara Taylor",scraper_virginia
1994,Fiction,,Spencerville,"DeMille, Nelson",scraper_virginia
1994,Fiction,,Wild Horses,"Francis, Dick",scraper_virginia
1994,Fiction,,Inca Gold,"Cussler, Clive",scraper_virginia
1994,Fiction,,Mutant Message Down Under,"Morgan, Marlo",scraper_virginia
1994,Fiction,,Lord of Chaos,"Jordan, Robert",scraper_virginia
1994,Fiction,,Fatal Cure,"Cook, Robin",scraper_virginia
1994,Fiction,,Family Blessings,"Spencer, LaVyrle",scraper_virginia
1995,Fiction,,The Rainmaker,"Grisham, John",scraper_virginia
1995,Fiction,,The Lost World,"Crichton, Michael",scraper_virginia
1995,Fiction,,Five Days in Paris,"Steel, Danielle",scraper_virginia
1995,Fiction,,The Christmas Box,"Evans, Richard Paul",scraper_virginia
1995,Fiction,,Lightning,"Steel, Danielle",scraper_virginia
1995,Fiction,,The Celestine Prophecy,"Redfield, James",scraper_virginia
1995,Fiction,,Rose Madder,"King, Stephen",scraper_virginia
1995,Fiction,,Silent Night,"Clark, Mary Higgins",scraper_virginia
1995,Fiction,,Politically Correct Holiday Stories,"Garner, James Finn",scraper_virginia
1995,Fiction,,The Horse Whisperer,"Evans, Nicholas",scraper_virginia
1995,Fiction,,Politically Correct Bedtime Stories,"Garner, James Finn",scraper_virginia
1995,Fiction,,Memnoch the Devil,"Rice, Anne",scraper_virginia
1995,Fiction,,Beach Music,"Conroy, Pat",scraper_virginia
1995,Fiction,,From Potter's Field,"Cornwell, Patricia",scraper_virginia
1995,Fiction,,"Morning, Noon, and Night","Sheldon, Sidney",scraper_virginia
1996,Fiction,,The Runaway Jury,"Grisham, John",scraper_virginia
1996,Fiction,,Executive Orders,"Clancy, Tom",scraper_virginia
1996,Fiction,,Desperation,"King, Stephen",scraper_virginia
1996,Fiction,,Airframe,"Crichton, Michael",scraper_virginia
1996,Fiction,,The Regulators,"Bachman, Richard",scraper_virginia
1996,Fiction,,Malice,"Steel, Danielle",scraper_virginia
1996,Fiction,,Silent Honor,"Steel, Danielle",scraper_virginia
1996,Fiction,,Primary Colors,Anonymous,scraper_virginia
1996,Fiction,,Cause of Death,"Cornwell, Patricia",scraper_virginia
1996,Fiction,,The Tenth Insight,"Redfield, James",scraper_virginia
1996,Fiction,,The Deep End of the Ocean,"Mitchard, Jacquelyn",scraper_virginia
1996,Fiction,,How Stella Got Her Groove Back,"McMillan, Terry",scraper_virginia
1996,Fiction,,Moonlight Becomes You,"Clark, Mary Higgins",scraper_virginia
1996,Fiction,,My Gal Sunday,"Clark, Mary Higgins",scraper_virginia
1996,Fiction,,The Celestine Prophecy,"Redfield, James",scraper_virginia
1997,Fiction,,The Partner,"Grisham, John",scraper_virginia
1997,Fiction,,Harry Potter and the Sorcerer's Stone,"Rowling, JK",scraper_virginia
1997,Fiction,,Cold Mountain,"Frazier, Charles",scraper_virginia
1997,Fiction,,The Ghost,"Steel, Danielle",scraper_virginia
1997,Fiction,,The Ranch,"Steel, Danielle",scraper_virginia
1997,Fiction,,Special Delivery,"Steel, Danielle",scraper_virginia
1997,Fiction,,Unnatural Exposure,"Cornwell, Patricia",scraper_virginia
1997,Fiction,,The Best Laid Plans,"Sheldon, Sidney",scraper_virginia
1997,Fiction,,Pretend You Don't See Her,"Clark, Mary Higgins",scraper_virginia
1997,Fiction,,Cat &amp; Mouse,"Patterson, James",scraper_virginia
1997,Fiction,,Hornet's Nest,"Cornwell, Patricia",scraper_virginia
1997,Fiction,,The Letter,"Evans, Richard Paul",scraper_virginia
1997,Fiction,,Flood Tide,"Cussler, Clive",scraper_virginia
1997,Fiction,,Violin,"Rice, Anne",scraper_virginia
1997,Fiction,,The Matarese Countdown,"Ludlum, Robert",scraper_virginia
1997,Fiction,,Plum Island,"DeMille, Nelson",scraper_virginia
1998,Fiction,,The Street Lawyer,"Grisham, John",scraper_virginia
1998,Fiction,,Rainbow Six,"Clancy, Tom",scraper_virginia
1998,Fiction,,Bag of Bones,"King, Stephen",scraper_virginia
1998,Fiction,,A Man in Full,"Wolfe, Tom",scraper_virginia
1998,Fiction,,Mirror Image,"Steel, Danielle",scraper_virginia
1998,Fiction,,The Long Road Home,"Steel, Danielle",scraper_virginia
1998,Fiction,,The Klone and I,"Steel, Danielle",scraper_virginia
1998,Fiction,,Point of Origin,"Cornwell, Patricia",scraper_virginia
1998,Fiction,,Paradise,"Morrison, Toni",scraper_virginia
1998,Fiction,,All Through the Night,"Clark, Mary Higgins",scraper_virginia
1998,Fiction,,I Know This Much Is True,"Lamb, Wally",scraper_virginia
1998,Fiction,,Tell Me Your Dreams,"Sheldon, Sidney",scraper_virginia
1998,Fiction,,The Vampire Armand,"Rice, Anne",scraper_virginia
1998,Fiction,,The Loop,"Evans, Nicholas",scraper_virginia
1998,Fiction,,You Belong to Me,"Clark, Mary Higgins",scraper_virginia
1999,Fiction,,The Testament,"Grisham, John",scraper_virginia
1999,Fiction,,Hannibal,"Harris, Thomas",scraper_virginia
1999,Fiction,,Assassins,"Jenkins, Jerry B.",scraper_virginia
1999,Fiction,,"Star Wars: Episode I, The Phantom Menace","Brooks, Terry",scraper_virginia
1999,Fiction,,Timeline,"Crichton, Michael",scraper_virginia
1999,Fiction,,Hearts in Atlantis,"King, Stephen",scraper_virginia
1999,Fiction,,Apollyon,"Jenkins, Jerry B.",scraper_virginia
1999,Fiction,,The Girl Who Loved Tom Gordon,"King, Stephen",scraper_virginia
1999,Fiction,,Irresistible Forces,"Steel, Danielle",scraper_virginia
1999,Fiction,,Tara Road,"Binchy, Maeve",scraper_virginia
1999,Fiction,,White Oleander,"Fitch, Janet",scraper_virginia
1999,Fiction,,A Walk to Remember,"Sparks, Nicholas",scraper_virginia
1999,Fiction,,Pop Goes the Weasel,"Patterson, James",scraper_virginia
1999,Fiction,,Black Notice,"Cornwell, Patricia",scraper_virginia
1999,Fiction,,Granny Dan,"Steel, Danielle",scraper_virginia
1900,Fiction,,To Have and To Hold,"Johnston, Mary",scraper_virginia
1900,Fiction,,Red Pottage,"Cholmondeley, Mary",scraper_virginia
1900,Fiction,,Unleavened Bread,"Grant, Robert",scraper_virginia
1900,Fiction,,The Reign of Law,"Allen, James Lane",scraper_virginia
1900,Fiction,,Eben Holden,"Bacheller, Irving",scraper_virginia
1900,Fiction,,Janice Meredith,"Ford, Paul Leicester",scraper_virginia
1900,Fiction,,The Redemption of David Corson,"Goss, Charles Frederic",scraper_virginia
1900,Fiction,,Richard Carvel,"Churchill, Winston",scraper_virginia
1900,Fiction,,When Knighthood Was in Flower,"Major, Charles",scraper_virginia
1900,Fiction,,Alice of Old Vincennes,"Thompson, Maurice",scraper_virginia
1901,Fiction,,The Crisis,"Churchill, Winston",scraper_virginia
1901,Fiction,,Alice of Old Vincennes,"Thompson, Maurice",scraper_virginia
1901,Fiction,,The Helmet of Navarre,"Runkle, Bertha",scraper_virginia
1901,Fiction,,The Right of Way,"Parker, Gilbert",scraper_virginia
1901,Fiction,,Eben Holden,"Bacheller, Irving",scraper_virginia
1901,Fiction,,The Visits of Elizabeth,"Glyn, Elinor",scraper_virginia
1901,Fiction,,The Puppet Crown,"MacGrath, Harold",scraper_virginia
1901,Fiction,,Richard Yea-and-Nay,"Hewlett, Maurice",scraper_virginia
1901,Fiction,,Graustark,"McCutcheon, George Barr",scraper_virginia
1901,Fiction,,D'ri and I,"Bacheller, Irving",scraper_virginia
1902,Fiction,,The Virginian,"Wister, Owen",scraper_virginia
1902,Fiction,,Mrs. Wiggs of the Cabbage Patch,"Rice, Alice Hegan",scraper_virginia
1902,Fiction,,Dorothy Vernon of Haddon Hall,"Major, Charles",scraper_virginia
1902,Fiction,,The Mississippi Bubble,"Hough, Emerson",scraper_virginia
1902,Fiction,,Audrey,"Johnston, Mary",scraper_virginia
1902,Fiction,,The Right of Way,"Parker, Gilbert",scraper_virginia
1902,Fiction,,The Hound of the Baskervilles,"Doyle, A. Conan",scraper_virginia
1902,Fiction,,The Two Vanrevels,"Tarkington, Booth",scraper_virginia
1902,Fiction,,The Blue Flower,"van Dyke, Henry",scraper_virginia
1902,Fiction,,Sir Richard Calmady,"Malet, Lucas",scraper_virginia
1903,Fiction,,Lady Rose's Daughter,"Ward, Mary Augusta",scraper_virginia
1903,Fiction,,Gordon Keith,"Page, Thomas Nelson",scraper_virginia
1903,Fiction,,The Pit,"Norris, Frank",scraper_virginia
1903,Fiction,,Lovey Mary,"Rice, Alice Hegan",scraper_virginia
1903,Fiction,,The Virginian,"Wister, Owen",scraper_virginia
1903,Fiction,,Mrs. Wiggs of the Cabbage Patch,"Rice, Alice Hegan",scraper_virginia
1903,Fiction,,The Mettle of the Pasture,"Allen, James Lane",scraper_virginia
1903,Fiction,,Letters of a Self-Made Merchant to His Son,"Lorimer, George Horace",scraper_virginia
1903,Fiction,,The One Woman,"Dixon, Thomas Jr.",scraper_virginia
1903,Fiction,,The Little Shepherd of Kingdom Come,"Fox, John Jr.",scraper_virginia
1904,Fiction,,The Crossing,"Churchill, Winston",scraper_virginia
1904,Fiction,,The Deliverance,"Glasgow, Ellen",scraper_virginia
1904,Fiction,,The Masquerader,"Thurston, Katherine Cecil",scraper_virginia
1904,Fiction,,In the Bishop's Carriage,"Michelson, Miriam",scraper_virginia
1904,Fiction,,Sir Mortimer,"Johnston, Mary",scraper_virginia
1904,Fiction,,Beverly of Graustark,"McCutcheon, George Barr",scraper_virginia
1904,Fiction,,The Little Shepherd of Kingdom Come,"Fox, John Jr.",scraper_virginia
1904,Fiction,,Rebecca of Sunnybrook Farm,"Wiggin, Kate Douglas",scraper_virginia
1904,Fiction,,My Friend Prospero,"Harland, Henry",scraper_virginia
1904,Fiction,,The Silent Places,"White, Stewart Edward",scraper_virginia
1905,Fiction,,The Marriage of William Ashe,"Ward, Mary Augusta",scraper_virginia
1905,Fiction,,Sandy,"Rice, Alice Hegan",scraper_virginia
1905,Fiction,,The Garden of Allah,"Hichens, Robert",scraper_virginia
1905,Fiction,,The Clansman,"Dixon, Thomas Jr.",scraper_virginia
1905,Fiction,,Nedra,"McCutcheon, George Barr",scraper_virginia
1905,Fiction,,The Gambler,"Thurston, Katherine Cecil",scraper_virginia
1905,Fiction,,The Masquerader,"Thurston, Katherine Cecil",scraper_virginia
1905,Fiction,,The House of Mirth,"Wharton, Edith",scraper_virginia
1905,Fiction,,The Princess Passes,"Williamson, C. N. and A. M.",scraper_virginia
1905,Fiction,,Rose o' the River,"Wiggin, Kate Douglas",scraper_virginia
1906,Fiction,,Coniston,"Churchill, Winston",scraper_virginia
1906,Fiction,,Lady Baltimore,"Wister, Owen",scraper_virginia
1906,Fiction,,The Fighting Chance,"Chambers, Robert W.",scraper_virginia
1906,Fiction,,The House of a Thousand Candles,"Nicholson, Meredith",scraper_virginia
1906,Fiction,,Jane Cable,"McCutcheon, George Barr",scraper_virginia
1906,Fiction,,The Jungle,"Sinclair, Upton",scraper_virginia
1906,Fiction,,The Awakening of Helena Ritchie,"Deland, Margaret",scraper_virginia
1906,Fiction,,The Spoilers,"Beach, Rex",scraper_virginia
1906,Fiction,,The House of Mirth,"Wharton, Edith",scraper_virginia
1906,Fiction,,The Wheel of Life,"Glasgow, Ellen",scraper_virginia
1907,Fiction,,The Lady of the Decoration,"Little, Frances",scraper_virginia
1907,Fiction,,The Weavers,"Parker, Gilbert",scraper_virginia
1907,Fiction,,The Port of Missing Men,"Nicholson, Meredith",scraper_virginia
1907,Fiction,,The Shuttle,"Burnett, Frances Hodgson",scraper_virginia
1907,Fiction,,The Brass Bowl,"Vance, Louis J.",scraper_virginia
1907,Fiction,,Satan Sanderson,"Rives, Hallie Erminie",scraper_virginia
1907,Fiction,,The Daughter of Anderson Crow,"McCutcheon, George Barr",scraper_virginia
1907,Fiction,,The Younger Set,"Chambers, Robert W.",scraper_virginia
1907,Fiction,,The Doctor,"Connor, Ralph",scraper_virginia
1907,Fiction,,Half a Rogue,"MacGrath, Harold",scraper_virginia
1908,Fiction,,Mr. Crewe's Career,"Churchill, Winston",scraper_virginia
1908,Fiction,,The Barrier,"Beach, Rex",scraper_virginia
1908,Fiction,,The Trail of the Lonesome Pine,"Fox, John Jr.",scraper_virginia
1908,Fiction,,The Lure of the Mask,"MacGrath, Harold",scraper_virginia
1908,Fiction,,The Shuttle,"Burnett, Frances Hodgson",scraper_virginia
1908,Fiction,,Peter,"Smith, F. Hopkinson",scraper_virginia
1908,Fiction,,Lewis Rand,"Johnston, Mary",scraper_virginia
1908,Fiction,,The Black Bag,"Vance, Louis J.",scraper_virginia
1908,Fiction,,The Man from Brodney's,"McCutcheon, George Barr",scraper_virginia
1908,Fiction,,The Weavers,"Parker, Gilbert",scraper_virginia
1909,Fiction,,The Inner Shrine,"King, Basil",scraper_virginia
1909,Fiction,,Katrine,"Lane, Elinor Macartney",scraper_virginia
1909,Fiction,,The Silver Horde,"Beach, Rex",scraper_virginia
1909,Fiction,,The Man in Lower Ten,"Rinehart, Mary Roberts",scraper_virginia
1909,Fiction,,The Trail of the Lonesome Pine,"Fox, John Jr.",scraper_virginia
1909,Fiction,,Truxton King,"McCutcheon, George Barr",scraper_virginia
1909,Fiction,,54-40 or Fight,"Hough, Emerson",scraper_virginia
1909,Fiction,,The Goose Girl,"MacGrath, Harold",scraper_virginia
1909,Fiction,,Peter,"Smith, F. Hopkinson",scraper_virginia
